cited_cluster_id,citing_cluster_id,citing_court_id
101741,118427,scotus
101741,104061,scotus
101741,108988,scotus
101741,108991,scotus
101741,111256,scotus
101741,109016,scotus
101741,111271,scotus
101741,107427,scotus
101741,104132,scotus
101741,112836,scotus
101741,2797290,scotus
101741,103434,scotus
101741,108489,scotus
101741,110917,scotus
101741,108119,scotus
101741,110984,scotus
101741,108135,scotus
101741,109085,scotus
101741,104532,scotus
101741,110221,scotus
101741,108146,scotus
101741,109089,scotus
101741,109090,scotus
101741,109505,scotus
101741,111441,scotus
101741,109091,scotus
101741,109092,scotus
101741,104509,scotus
101741,111418,scotus
101741,109079,scotus
101741,110440,scotus
101741,110397,scotus
101741,110339,scotus
101741,6461471,scotus
101741,2812210,scotus
101741,2809762,scotus
101741,4507882,scotus
101741,4503818,scotus
101741,4503819,scotus
101741,4752098,scotus
101741,4503544,scotus
101741,108149,scotus
101741,107359,scotus
101741,106967,scotus
101741,109391,scotus
101741,108047,scotus
101741,110309,scotus
101741,106761,scotus
101741,104790,scotus
101741,103564,scotus
101741,1741,scotus
101741,104914,scotus
101741,107291,scotus
101741,103632,scotus
101741,107869,scotus
101741,104402,scotus
101741,104043,scotus
101741,107871,scotus
101741,103347,scotus
101741,103348,scotus
101741,108266,scotus
101741,108270,scotus
101741,107163,scotus
101741,117960,scotus
101741,107167,scotus
101741,103867,scotus
101741,106610,scotus
101741,103763,scotus
101741,104623,scotus
101741,104588,scotus
101741,145926,scotus
101741,107343,scotus
101741,107965,scotus
101741,103736,scotus
101741,103870,scotus
101741,105014,scotus
101741,107343,scotus
101741,107965,scotus
101741,103736,scotus
101741,103870,scotus
101741,105014,scotus
101741,9231325,scotus
101741,145926,scotus
101741,2812210,scotus
101741,1741,scotus
101741,118427,scotus
101741,9029763,scotus
101741,110397,scotus
101741,110339,scotus
101741,110221,scotus
101741,110833,scotus
101741,110841,scotus
101741,110309,scotus
101741,111175,scotus
101741,111245,scotus
101741,110984,scotus
101741,110984,scotus
101741,111418,scotus
101741,110689,scotus
101741,111256,scotus
101741,111589,scotus
101741,111226,scotus
101741,110917,scotus
101741,112304,scotus
101741,111271,scotus
101741,110440,scotus
101741,111517,scotus
101741,112085,scotus
101741,110492,scotus
101741,112659,scotus
101741,111441,scotus
101741,111441,scotus
101741,111457,scotus
101741,110702,scotus
101741,112635,scotus
101741,112386,scotus
101741,112386,scotus
101741,112836,scotus
101758,101967,scotus
101758,106701,scotus
101758,106073,scotus
101758,110520,scotus
101758,103236,scotus
101758,103084,scotus
101758,112634,scotus
101758,103096,scotus
101758,110706,scotus
101758,110715,scotus
101758,103399,scotus
101758,118288,scotus
101758,2788685,scotus
101758,2959751,scotus
101758,3217332,scotus
101758,3217528,scotus
101758,3217529,scotus
101758,104275,scotus
101758,2764117,scotus
101758,2764117,scotus
101758,2959751,scotus
101758,3217332,scotus
101758,110520,scotus
101758,110715,scotus
101758,110706,scotus
101758,112634,scotus
101762,102861,scotus
101762,101872,scotus
101762,102219,scotus
101762,102986,scotus
101762,101894,scotus
101762,102275,scotus
101762,102968,scotus
101762,102330,scotus
101762,102405,scotus
101762,103205,scotus
101762,109244,scotus
101762,107744,scotus
101762,102783,scotus
101762,109824,scotus
101762,103047,scotus
101762,102065,scotus
101762,102731,scotus
101762,102734,scotus
101762,103982,scotus
101762,111104,scotus
101762,1975541,scotus
101762,109426,scotus
101762,101946,scotus
101762,102676,scotus
101762,103172,scotus
101762,101913,scotus
101762,103172,scotus
101762,112040,scotus
101762,112040,scotus
101762,111104,scotus
101765,106658,scotus
101765,106819,scotus
101765,102334,scotus
101765,107725,scotus
101765,108285,scotus
101765,108165,scotus
101765,108980,scotus
101765,107344,scotus
101765,109077,scotus
101765,110548,scotus
101765,104884,scotus
101765,106995,scotus
101765,106170,scotus
101765,104162,scotus
101765,103875,scotus
101765,103877,scotus
101765,103912,scotus
101765,104285,scotus
101765,104285,scotus
101765,104285,scotus
101765,110548,scotus
101766,109077,scotus
101766,106170,scotus
101766,104285,scotus
101766,104285,scotus
101766,104285,scotus
101773,1236300,scotus
101773,111467,scotus
101773,111464,scotus
101773,104649,scotus
101773,111490,scotus
101773,102879,scotus
101773,105751,scotus
101773,106221,scotus
101773,105901,scotus
101773,106223,scotus
101773,106514,scotus
101773,105091,scotus
101773,106530,scotus
101773,105131,scotus
101773,105183,scotus
101773,105117,scotus
101773,106142,scotus
101773,105937,scotus
101773,105498,scotus
101773,105001,scotus
101773,105547,scotus
101773,105544,scotus
101773,101887,scotus
101773,105030,scotus
101773,106878,scotus
101773,106287,scotus
101773,102224,scotus
101773,102991,scotus
101773,108921,scotus
101773,102189,scotus
101773,103017,scotus
101773,102334,scotus
101773,108384,scotus
101773,112417,scotus
101773,109175,scotus
101773,102601,scotus
101773,112447,scotus
101773,2452958,scotus
101773,109187,scotus
101773,109214,scotus
101773,109216,scotus
101773,103226,scotus
101773,108839,scotus
101773,107898,scotus
101773,112664,scotus
101773,110554,scotus
101773,108600,scotus
101773,102807,scotus
101773,102821,scotus
101773,145777,scotus
101773,108611,scotus
101773,102092,scotus
101773,108329,scotus
101773,109836,scotus
101773,109837,scotus
101773,108334,scotus
101773,112307,scotus
101773,117829,scotus
101773,102728,scotus
101773,112315,scotus
101773,110059,scotus
101773,103956,scotus
101773,103976,scotus
101773,109921,scotus
101773,107484,scotus
101773,107489,scotus
101773,103355,scotus
101773,104061,scotus
101773,110869,scotus
101773,110140,scotus
101773,110894,scotus
101773,112195,scotus
101773,103645,scotus
101773,104518,scotus
101773,110173,scotus
101773,104532,scotus
101773,109525,scotus
101773,109505,scotus
101773,110224,scotus
101773,109091,scotus
101773,109079,scotus
101773,110339,scotus
101773,6454239,scotus
101773,4591646,scotus
101773,106446,scotus
101773,109388,scotus
101773,106162,scotus
101773,104894,scotus
101773,108047,scotus
101773,106987,scotus
101773,105746,scotus
101773,104843,scotus
101773,106761,scotus
101773,104790,scotus
101773,103459,scotus
101773,103563,scotus
101773,109406,scotus
101773,107783,scotus
101773,1741,scotus
101773,104914,scotus
101773,105972,scotus
101773,112902,scotus
101773,103632,scotus
101773,111755,scotus
101773,112348,scotus
101773,103347,scotus
101773,104842,scotus
101773,108848,scotus
101773,108853,scotus
101773,108270,scotus
101773,104216,scotus
101773,117898,scotus
101773,103832,scotus
101773,104304,scotus
101773,106559,scotus
101773,104623,scotus
101773,149702,scotus
101773,102681,scotus
101773,106441,scotus
101773,803268,scotus
101773,103831,scotus
101773,105014,scotus
101773,105014,scotus
101773,103831,scotus
101773,105014,scotus
101773,105014,scotus
101773,9231185,scotus
101773,145777,scotus
101773,149702,scotus
101773,149702,scotus
101773,9192665,scotus
101773,9192666,scotus
101773,1741,scotus
101773,1741,scotus
101773,803268,scotus
101773,9051087,scotus
101773,9156675,scotus
101773,9156676,scotus
101773,110173,scotus
101773,110339,scotus
101773,110554,scotus
101773,110224,scotus
101773,110554,scotus
101773,110894,scotus
101773,111490,scotus
101773,112195,scotus
101773,112195,scotus
101773,112307,scotus
101773,112348,scotus
101773,111464,scotus
101773,111467,scotus
101773,112315,scotus
101773,111755,scotus
101773,111755,scotus
101773,112417,scotus
101773,112664,scotus
101773,112447,scotus
101773,111467,scotus
101773,117898,scotus
101773,112348,scotus
101773,112902,scotus
101773,112902,scotus
101780,102978,scotus
101780,108599,scotus
101780,103083,scotus
101780,104084,scotus
101780,102488,scotus
101780,107195,scotus
101780,103777,scotus
101780,104616,scotus
101780,103292,scotus
101780,103292,scotus
101780,103292,scotus
101842,106510,scotus
101842,106089,scotus
101842,105824,scotus
101842,104979,scotus
101842,105688,scotus
101842,101864,scotus
101842,108722,scotus
101842,108783,scotus
101842,102622,scotus
101842,102778,scotus
101842,103107,scotus
101842,107628,scotus
101842,104109,scotus
101842,108649,scotus
101842,107255,scotus
101842,109472,scotus
101842,107171,scotus
101842,104254,scotus
101842,118229,scotus
101842,103914,scotus
101842,103198,scotus
101842,103351,scotus
101887,1993216,scotus
101887,104652,scotus
101887,107082,scotus
101887,110757,scotus
101887,102224,scotus
101887,108551,scotus
101887,112478,scotus
101887,102837,scotus
101887,109823,scotus
101887,110638,scotus
101887,110733,scotus
101887,110676,scotus
101887,108329,scotus
101887,112646,scotus
101887,110718,scotus
101887,102713,scotus
101887,118384,scotus
101887,136995,scotus
101887,118426,scotus
101887,110881,scotus
101887,108538,scotus
101887,104467,scotus
101887,110383,scotus
101887,109592,scotus
101887,110338,scotus
101887,799995,scotus
101887,2959749,scotus
101887,2812589,scotus
101887,3216495,scotus
101887,4511150,scotus
101887,3181500,scotus
101887,4632952,scotus
101887,104747,scotus
101887,107014,scotus
101887,118056,scotus
101887,104917,scotus
101887,110308,scotus
101887,106856,scotus
101887,111067,scotus
101887,104171,scotus
101887,118100,scotus
101887,108751,scotus
101887,117855,scotus
101887,118144,scotus
101887,106609,scotus
101887,104548,scotus
101887,117905,scotus
101887,117927,scotus
101887,149702,scotus
101887,219511,scotus
101887,219616,scotus
101887,145921,scotus
101887,1087607,scotus
101887,6473471,scotus
101887,6620345,scotus
101887,6623244,scotus
101887,6623243,scotus
101887,9398334,scotus
101887,9400078,scotus
101887,10049695,scotus
101887,111308,scotus
101887,111308,scotus
101887,111308,scotus
101887,107685,scotus
101887,103522,scotus
101887,107685,scotus
101887,3181500,scotus
101887,3216495,scotus
101887,7345718,scotus
101887,149702,scotus
101887,149702,scotus
101887,145921,scotus
101887,136995,scotus
101887,118426,scotus
101887,219616,scotus
101887,118384,scotus
101887,118384,scotus
101887,799995,scotus
101887,1993216,scotus
101887,110338,scotus
101887,9286420,scotus
101887,110638,scotus
101887,110718,scotus
101887,110733,scotus
101887,110383,scotus
101887,110308,scotus
101887,110881,scotus
101887,110757,scotus
101887,110676,scotus
101887,112646,scotus
101887,118100,scotus
101887,117905,scotus
101887,117905,scotus
101887,118144,scotus
101887,118056,scotus
101894,102861,scotus
101894,104697,scotus
101894,102038,scotus
101894,101961,scotus
101894,102219,scotus
101894,102986,scotus
101894,102956,scotus
101894,102983,scotus
101894,112431,scotus
101894,102605,scotus
101894,107744,scotus
101894,103047,scotus
101894,102058,scotus
101894,112669,scotus
101894,112643,scotus
101894,109259,scotus
101894,145777,scotus
101894,112646,scotus
101894,117837,scotus
101894,109680,scotus
101894,104009,scotus
101894,112330,scotus
101894,111935,scotus
101894,102539,scotus
101894,2795703,scotus
101894,109023,scotus
101894,108187,scotus
101894,108527,scotus
101894,2797292,scotus
101894,104522,scotus
101894,111441,scotus
101894,112044,scotus
101894,110446,scotus
101894,118323,scotus
101894,110332,scotus
101894,2620699,scotus
101894,4630267,scotus
101894,2540705,scotus
101894,4746633,scotus
101894,4509418,scotus
101894,4631843,scotus
101894,4630088,scotus
101894,112786,scotus
101894,106447,scotus
101894,111552,scotus
101894,111674,scotus
101894,106170,scotus
101894,111560,scotus
101894,105662,scotus
101894,112915,scotus
101894,112932,scotus
101894,121164,scotus
101894,104222,scotus
101894,118242,scotus
101894,112249,scotus
101894,103795,scotus
101894,117874,scotus
101894,102644,scotus
101894,102681,scotus
101894,145882,scotus
101894,145887,scotus
101894,145838,scotus
101894,4630268,scotus
101894,4641200,scotus
101894,9404970,scotus
101894,10049679,scotus
101894,118011,scotus
101894,118133,scotus
101894,118149,scotus
101894,118230,scotus
101894,103172,scotus
101894,103172,scotus
101894,118133,scotus
101894,118133,scotus
101894,118230,scotus
101894,109895,scotus
101894,103172,scotus
101894,111948,scotus
101894,103639,scotus
101894,103869,scotus
101894,108154,scotus
101894,108186,scotus
101894,103962,scotus
101894,117931,scotus
101894,108990,scotus
101894,104641,scotus
101894,109580,scotus
101894,109881,scotus
101894,109881,scotus
101894,109881,scotus
101894,108154,scotus
101894,108186,scotus
101894,108990,scotus
101894,109252,scotus
101894,109580,scotus
101894,109881,scotus
101894,109895,scotus
101894,103869,scotus
101894,117931,scotus
101894,118011,scotus
101911,105903,scotus
101911,106366,scotus
101911,105121,scotus
101911,108859,scotus
101911,103017,scotus
101911,102431,scotus
101911,108375,scotus
101911,112610,scotus
101911,109815,scotus
101911,109861,scotus
101911,109683,scotus
101911,104135,scotus
101911,108470,scotus
101911,110965,scotus
101911,108221,scotus
101911,109125,scotus
101911,109131,scotus
101911,2672208,scotus
101911,2670794,scotus
101911,4630087,scotus
101911,106850,scotus
101911,106856,scotus
101911,106170,scotus
101911,104162,scotus
101911,103531,scotus
101911,107467,scotus
101911,103921,scotus
101911,118040,scotus
101911,106547,scotus
101911,118012,scotus
101911,104623,scotus
101911,104311,scotus
101911,103962,scotus
101911,110965,scotus
101911,112610,scotus
101911,118040,scotus
101915,101967,scotus
101915,102263,scotus
101915,102412,scotus
101915,102404,scotus
101915,103173,scotus
101915,102088,scotus
101915,110034,scotus
101915,102712,scotus
101915,102513,scotus
101915,110879,scotus
101915,104443,scotus
101915,110370,scotus
101915,110332,scotus
101915,3195551,scotus
101915,106986,scotus
101915,103543,scotus
101915,104916,scotus
101915,104401,scotus
101915,104391,scotus
101915,127914,scotus
101915,103900,scotus
101915,1087848,scotus
101935,101975,scotus
101935,101991,scotus
101935,2382407,scotus
101935,106392,scotus
101935,105890,scotus
101935,104959,scotus
101935,106268,scotus
101935,103338,scotus
101935,103298,scotus
101935,102167,scotus
101935,102963,scotus
101935,102409,scotus
101935,102435,scotus
101935,102387,scotus
101935,102586,scotus
101935,103186,scotus
101935,102835,scotus
101935,102804,scotus
101935,102059,scotus
101935,102064,scotus
101935,102072,scotus
101935,102833,scotus
101935,103113,scotus
101935,102090,scotus
101935,109335,scotus
101935,107797,scotus
101935,104020,scotus
101935,102457,scotus
101935,102460,scotus
101935,109929,scotus
101935,111958,scotus
101935,110380,scotus
101935,110439,scotus
101935,109647,scotus
101935,109771,scotus
101935,102145,scotus
101935,104792,scotus
101935,103569,scotus
101935,103342,scotus
101935,104156,scotus
101935,104842,scotus
101935,104418,scotus
101935,104305,scotus
101935,104624,scotus
101935,102784,scotus
101935,106576,scotus
101935,117931,scotus
101935,110380,scotus
101935,110439,scotus
101935,110439,scotus
101935,111958,scotus
101935,112669,scotus
101937,1991588,scotus
101937,105107,scotus
101937,105492,scotus
101937,105034,scotus
101937,106286,scotus
101937,102184,scotus
101937,102581,scotus
101937,107902,scotus
101937,102816,scotus
101937,112347,scotus
101937,104867,scotus
101937,111055,scotus
101937,104252,scotus
101937,106235,scotus
101937,106235,scotus
101937,106235,scotus
101937,1991588,scotus
101973,102269,scotus
101973,102622,scotus
101973,102776,scotus
101973,102099,scotus
101973,103894,scotus
101973,102664,scotus
101973,103198,scotus
102041,111513,scotus
102041,105408,scotus
102041,106243,scotus
102041,102335,scotus
102041,103152,scotus
102041,112425,scotus
102041,102628,scotus
102041,109833,scotus
102041,1116266,scotus
102041,103352,scotus
102041,109931,scotus
102041,104138,scotus
102041,103367,scotus
102041,107418,scotus
102041,109732,scotus
102041,1158994,scotus
102041,104463,scotus
102041,104522,scotus
102041,109542,scotus
102041,106959,scotus
102041,104757,scotus
102041,106178,scotus
102041,103570,scotus
102041,103476,scotus
102041,104055,scotus
102041,104173,scotus
102041,110053,scotus
102041,104178,scotus
102041,118139,scotus
102041,102662,scotus
102041,111218,scotus
102041,111218,scotus
102041,109716,scotus
102041,109716,scotus
102041,110984,scotus
102041,111513,scotus
102041,112425,scotus
102041,118139,scotus
102049,105825,scotus
102049,102478,scotus
102049,102479,scotus
102049,103733,scotus
102049,103468,scotus
102049,103761,scotus
102091,102884,scotus
102091,102885,scotus
102091,103286,scotus
102091,102259,scotus
102091,102198,scotus
102091,102266,scotus
102091,102960,scotus
102091,102270,scotus
102091,102280,scotus
102091,102369,scotus
102091,102370,scotus
102091,103197,scotus
102091,102590,scotus
102091,107672,scotus
102091,102835,scotus
102091,103051,scotus
102091,102823,scotus
102091,102481,scotus
102091,118502,scotus
102091,112842,scotus
102091,109061,scotus
102091,107751,scotus
102091,103633,scotus
102091,102664,scotus
102091,102644,scotus
102091,103915,scotus
102091,103915,scotus
102091,103915,scotus
102091,112842,scotus
102164,105789,scotus
102164,105079,scotus
102164,105920,scotus
102164,105072,scotus
102164,105021,scotus
102164,102181,scotus
102164,102197,scotus
102164,102202,scotus
102164,102358,scotus
102164,103165,scotus
102164,108843,scotus
102164,102705,scotus
102164,118380,scotus
102164,103974,scotus
102164,103979,scotus
102164,111285,scotus
102164,110226,scotus
102164,104856,scotus
102164,106048,scotus
102164,118191,scotus
102164,118237,scotus
102164,118042,scotus
102164,104603,scotus
102164,103846,scotus
102164,104309,scotus
102164,6480696,scotus
102164,7686272,scotus
102164,110212,scotus
102164,110212,scotus
102164,118380,scotus
102164,110226,scotus
102164,118042,scotus
102164,118191,scotus
102167,149008,scotus
102167,1087952,scotus
102167,102901,scotus
102167,106366,scotus
102167,106534,scotus
102167,105006,scotus
102167,105217,scotus
102167,105018,scotus
102167,102224,scotus
102167,102958,scotus
102167,102282,scotus
102167,102982,scotus
102167,102294,scotus
102167,110783,scotus
102167,102432,scotus
102167,110827,scotus
102167,102594,scotus
102167,103211,scotus
102167,112560,scotus
102167,103181,scotus
102167,108819,scotus
102167,102760,scotus
102167,108636,scotus
102167,102789,scotus
102167,112703,scotus
102167,103053,scotus
102167,110643,scotus
102167,103094,scotus
102167,103113,scotus
102167,110600,scotus
102167,137001,scotus
102167,103952,scotus
102167,117841,scotus
102167,107814,scotus
102167,111216,scotus
102167,104040,scotus
102167,102474,scotus
102167,109929,scotus
102167,107439,scotus
102167,103380,scotus
102167,110957,scotus
102167,111839,scotus
102167,103705,scotus
102167,109528,scotus
102167,109647,scotus
102167,2513954,scotus
102167,4505999,scotus
102167,107554,scotus
102167,110548,scotus
102167,112777,scotus
102167,104894,scotus
102167,106966,scotus
102167,105659,scotus
102167,112883,scotus
102167,118062,scotus
102167,109414,scotus
102167,103342,scotus
102167,103534,scotus
102167,103521,scotus
102167,107182,scotus
102167,102844,scotus
102167,104191,scotus
102167,104589,scotus
102167,103924,scotus
102167,103875,scotus
102167,145856,scotus
102167,103736,scotus
102167,104610,scotus
102167,103736,scotus
102167,145856,scotus
102167,149008,scotus
102167,137001,scotus
102167,110600,scotus
102167,110643,scotus
102167,110827,scotus
102167,110548,scotus
102167,110783,scotus
102167,111839,scotus
102167,112883,scotus
102167,112777,scotus
102181,105789,scotus
102181,105079,scotus
102181,105186,scotus
102181,102358,scotus
102181,110226,scotus
102181,104845,scotus
102181,118042,scotus
102181,104603,scotus
102181,110212,scotus
102181,110212,scotus
102181,110226,scotus
102181,118042,scotus
102204,106243,scotus
102204,105881,scotus
102204,103321,scotus
102204,105003,scotus
102204,103152,scotus
102204,103187,scotus
102204,107938,scotus
102204,102804,scotus
102204,108298,scotus
102204,103966,scotus
102204,102474,scotus
102204,104098,scotus
102204,103367,scotus
102204,104115,scotus
102204,109118,scotus
102204,105455,scotus
102204,104864,scotus
102204,103600,scotus
102204,103473,scotus
102204,104827,scotus
102204,104915,scotus
102204,104172,scotus
102204,104205,scotus
102204,104554,scotus
102204,104571,scotus
102204,103442,scotus
102224,104649,scotus
102224,104652,scotus
102224,106723,scotus
102224,105285,scotus
102224,105497,scotus
102224,103310,scotus
102224,103272,scotus
102224,107082,scotus
102224,104970,scotus
102224,105001,scotus
102224,106308,scotus
102224,104973,scotus
102224,106282,scotus
102224,106267,scotus
102224,106879,scotus
102224,107217,scotus
102224,106884,scotus
102224,102322,scotus
102224,102329,scotus
102224,102402,scotus
102224,102594,scotus
102224,102602,scotus
102224,102603,scotus
102224,103195,scotus
102224,103227,scotus
102224,107672,scotus
102224,102835,scotus
102224,102797,scotus
102224,102800,scotus
102224,1116266,scotus
102224,111200,scotus
102224,103950,scotus
102224,103952,scotus
102224,107797,scotus
102224,104020,scotus
102224,109670,scotus
102224,102460,scotus
102224,103362,scotus
102224,102501,scotus
102224,109930,scotus
102224,112009,scotus
102224,109125,scotus
102224,2804671,scotus
102224,106950,scotus
102224,104917,scotus
102224,110292,scotus
102224,110312,scotus
102224,104835,scotus
102224,103633,scotus
102224,103347,scotus
102224,102945,scotus
102224,109952,scotus
102224,104178,scotus
102224,117855,scotus
102224,104623,scotus
102224,102681,scotus
102224,102662,scotus
102224,106423,scotus
102224,9506542,scotus
102224,9502726,scotus
102224,102784,scotus
102224,103351,scotus
102224,103522,scotus
102224,103915,scotus
102224,104610,scotus
102224,109450,scotus
102224,108889,scotus
102224,109450,scotus
102224,103915,scotus
102224,110292,scotus
102224,110312,scotus
102224,112009,scotus
102270,102877,scotus
102270,102884,scotus
102270,102885,scotus
102270,102960,scotus
102270,103026,scotus
102270,102369,scotus
102270,103197,scotus
102270,102835,scotus
102270,103051,scotus
102270,102823,scotus
102270,102719,scotus
102270,103959,scotus
102270,102481,scotus
102270,104116,scotus
102270,108198,scotus
102270,104445,scotus
102270,103633,scotus
102270,104161,scotus
102270,102644,scotus
102270,1087606,scotus
102270,103915,scotus
102270,103915,scotus
102270,103915,scotus
102271,214949,scotus
102271,111503,scotus
102271,104697,scotus
102271,104700,scotus
102271,106821,scotus
102271,108763,scotus
102271,103165,scotus
102271,112444,scotus
102271,103229,scotus
102271,112641,scotus
102271,109259,scotus
102271,112291,scotus
102271,110034,scotus
102271,103973,scotus
102271,107320,scotus
102271,118511,scotus
102271,111094,scotus
102271,111949,scotus
102271,118272,scotus
102271,118318,scotus
102271,4618956,scotus
102271,4895709,scotus
102271,110753,scotus
102271,109763,scotus
102271,106447,scotus
102271,118134,scotus
102271,118148,scotus
102271,118194,scotus
102271,103805,scotus
102271,145665,scotus
102271,145688,scotus
102271,215071,scotus
102271,6619822,scotus
102271,118011,scotus
102271,118317,scotus
102271,118317,scotus
102271,118317,scotus
102271,111308,scotus
102271,111308,scotus
102271,108990,scotus
102271,108990,scotus
102271,108990,scotus
102271,118011,scotus
102271,118011,scotus
102271,118011,scotus
102271,7343954,scotus
102271,215071,scotus
102271,145688,scotus
102271,118511,scotus
102271,110753,scotus
102271,111094,scotus
102271,111094,scotus
102271,111503,scotus
102271,112291,scotus
102271,112641,scotus
102271,111949,scotus
102271,111949,scotus
102271,118318,scotus
102271,118318,scotus
102271,118272,scotus
102271,112291,scotus
102271,118134,scotus
102271,118194,scotus
102271,118148,scotus
102280,103051,scotus
102280,102719,scotus
102280,104445,scotus
102280,103633,scotus
102280,102644,scotus
102280,103915,scotus
102280,103915,scotus
102280,103915,scotus
102317,145795,scotus
102317,1087822,scotus
102317,105826,scotus
102317,106050,scotus
102317,106507,scotus
102317,104978,scotus
102317,108772,scotus
102317,112262,scotus
102317,107631,scotus
102317,137000,scotus
102317,110143,scotus
102317,108193,scotus
102317,103707,scotus
102317,112044,scotus
102317,104779,scotus
102317,104342,scotus
102317,104345,scotus
102317,103486,scotus
102317,103532,scotus
102317,104196,scotus
102317,106548,scotus
102317,117942,scotus
102317,102672,scotus
102317,108730,scotus
102317,107679,scotus
102317,108730,scotus
102317,137000,scotus
102317,9075444,scotus
102317,9075445,scotus
102322,104652,scotus
102322,102952,scotus
102322,102402,scotus
102322,102603,scotus
102322,103227,scotus
102322,107672,scotus
102322,102797,scotus
102322,102800,scotus
102322,102501,scotus
102322,105546,scotus
102322,102681,scotus
102322,103522,scotus
102330,102861,scotus
102330,102968,scotus
102330,102593,scotus
102330,102783,scotus
102330,109824,scotus
102330,103047,scotus
102330,103049,scotus
102330,102498,scotus
102330,104222,scotus
102330,111308,scotus
102330,111308,scotus
102330,112040,scotus
102330,112040,scotus
102334,4892570,scotus
102334,1087789,scotus
102334,4898458,scotus
102334,4900457,scotus
102334,1087888,scotus
102334,4958317,scotus
102334,102874,scotus
102334,102879,scotus
102334,106658,scotus
102334,106251,scotus
102334,105044,scotus
102334,110770,scotus
102334,103171,scotus
102334,103226,scotus
102334,107725,scotus
102334,108285,scotus
102334,103132,scotus
102334,111688,scotus
102334,107841,scotus
102334,108165,scotus
102334,103373,scotus
102334,110874,scotus
102334,102529,scotus
102334,104455,scotus
102334,103705,scotus
102334,104520,scotus
102334,108135,scotus
102334,109755,scotus
102334,104790,scotus
102334,104162,scotus
102334,103912,scotus
102334,145707,scotus
102334,103870,scotus
102334,104285,scotus
102334,103870,scotus
102334,103870,scotus
102334,104285,scotus
102334,110770,scotus
102334,110874,scotus
102334,111688,scotus
102334,111688,scotus
102402,1087907,scotus
102402,1087961,scotus
102402,104652,scotus
102402,106661,scotus
102402,106846,scotus
102402,106723,scotus
102402,103287,scotus
102402,107217,scotus
102402,102963,scotus
102402,102972,scotus
102402,103037,scotus
102402,103161,scotus
102402,103227,scotus
102402,108838,scotus
102402,102797,scotus
102402,102800,scotus
102402,112740,scotus
102402,112741,scotus
102402,112681,scotus
102402,102833,scotus
102402,110733,scotus
102402,112534,scotus
102402,112081,scotus
102402,109896,scotus
102402,109900,scotus
102402,111715,scotus
102402,109703,scotus
102402,111244,scotus
102402,109911,scotus
102402,109916,scotus
102402,103362,scotus
102402,103378,scotus
102402,104119,scotus
102402,109498,scotus
102402,108085,scotus
102402,110439,scotus
102402,109578,scotus
102402,118286,scotus
102402,799982,scotus
102402,104847,scotus
102402,104917,scotus
102402,110290,scotus
102402,104904,scotus
102402,109384,scotus
102402,111683,scotus
102402,104171,scotus
102402,118111,scotus
102402,104388,scotus
102402,131148,scotus
102402,117855,scotus
102402,127885,scotus
102402,103786,scotus
102402,127921,scotus
102402,104308,scotus
102402,106597,scotus
102402,104253,scotus
102402,106601,scotus
102402,142893,scotus
102402,102662,scotus
102402,1087607,scotus
102402,145739,scotus
102402,145809,scotus
102402,9398334,scotus
102402,9400078,scotus
102402,9409606,scotus
102402,9410341,scotus
102402,10049695,scotus
102402,10049661,scotus
102402,103522,scotus
102402,103557,scotus
102402,112301,scotus
102402,103557,scotus
102402,112301,scotus
102402,112301,scotus
102402,145809,scotus
102402,131148,scotus
102402,142893,scotus
102402,145739,scotus
102402,127921,scotus
102402,799982,scotus
102402,110733,scotus
102402,111244,scotus
102402,111715,scotus
102402,111683,scotus
102402,111683,scotus
102402,110439,scotus
102402,112681,scotus
102402,112534,scotus
102402,118111,scotus
102402,118286,scotus
102402,1087961,scotus
102404,111491,scotus
102404,106024,scotus
102404,103173,scotus
102404,110034,scotus
102404,104087,scotus
102404,102513,scotus
102404,104443,scotus
102404,103733,scotus
102404,110370,scotus
102404,110332,scotus
102404,3195551,scotus
102404,107049,scotus
102404,106986,scotus
102404,105248,scotus
102404,103559,scotus
102404,104361,scotus
102404,104916,scotus
102404,104401,scotus
102404,103344,scotus
102404,104391,scotus
102404,104602,scotus
102404,127914,scotus
102404,103787,scotus
102404,103789,scotus
102404,103900,scotus
102404,9409606,scotus
102404,9410341,scotus
102404,10049661,scotus
102404,2764117,scotus
102404,2764117,scotus
102404,103736,scotus
102404,105319,scotus
102404,103736,scotus
102404,103736,scotus
102404,105319,scotus
102404,105319,scotus
102404,110332,scotus
102404,110332,scotus
102404,110370,scotus
102404,110370,scotus
102404,110370,scotus
102404,111491,scotus
102412,102820,scotus
102412,109721,scotus
102412,102513,scotus
102412,104443,scotus
102412,3195551,scotus
102412,103559,scotus
102412,104361,scotus
102412,112456,scotus
102412,104916,scotus
102412,104393,scotus
102412,103900,scotus
102412,2764117,scotus
102412,2764117,scotus
102412,103736,scotus
102412,104380,scotus
102412,105319,scotus
102412,103736,scotus
102412,104380,scotus
102412,105319,scotus
102412,105319,scotus
102431,110679,scotus
102431,118340,scotus
102431,118012,scotus
102431,103962,scotus
102431,110679,scotus
102436,213505,scotus
102436,111514,scotus
102436,105074,scotus
102436,106219,scotus
102436,105517,scotus
102436,108846,scotus
102436,112730,scotus
102436,109292,scotus
102436,109309,scotus
102436,111893,scotus
102436,136997,scotus
102436,110090,scotus
102436,103976,scotus
102436,111717,scotus
102436,107486,scotus
102436,103352,scotus
102436,111837,scotus
